2743,1
1151,0
900,0
88,1
632,0
2858,0
1674,1
2854,0
1307,0
1826,1
2275,0
859,1
2934,0
1811,1
3445,1
3642,0
1002,0
1688,0
1146,1
719,0
151,1
2350,1
2778,0
1603,0
3174,1
1706,0
546,1
3177,0
3773,0
674,1
1525,1
2222,1
345,0
1092,0
3597,0
1406,0
2494,0
3679,0
1371,0
2952,0
886,1
1838,1
1658,0
2050,0
1105,0
2529,1
326,0
802,1
1984,1
3104,1
677,0
281,0
2832,0
2469,0
3478,0
1350,1
2015,0
841,0
3356,0
2532,1
1260,0
555,0
631,0
3241,1
2929,0
1460,1
2904,1
3192,1
3547,0
3128,0
230,0
1210,0
3851,1
2239,0
1032,1
1114,0
990,0
137,1
526,0
2029,1
3717,0
2119,1
1643,1
3449,1
3826,0
253,1
1026,0
3677,0
2202,0
717,1
845,0
1468,0
1039,1
3505,1
1050,0
390,1
153,0
1058,0
594,0
1402,0
2808,1
2554,0
3596,0
951,1
1235,0
1281,1
126,0
3533,1
1532,0
2571,1
1275,1
2260,0
760,1
805,0
78,0
3846,0
2544,0
547,0
3537,1
2091,0
58,0
1156,0
2309,1
1416,0
2280,0
2080,1
1401,0
3164,1
463,0
1364,1
2580,1
3077,0
2819,0
2438,0
1489,0
62,1
724,1
736,0
2486,1
847,0
1357,0
1010,1
3298,0
3334,0
1856,1
1631,0
586,0
1722,1
953,0
1611,0
1414,0
2170,0
3700,0
477,1
3083,0
3335,1
3673,1
943,0
3360,0
1089,0
2009,0
2194,1
3908,1
1874,1
2821,1
543,1
3237,0
1778,0
3918,0
2217,1
3713,0
1588,1
3458,0
1962,0
2396,1
3706,1
1821,1
2389,0
3931,1
857,1
3167,1
1109,0
21,0
3362,0
3397,0
1792,0
1606,0
613,1
1081,0
3702,1
1959,1
2650,1
3924,0
190,1
3203,0
488,0
3109,0
2114,0
3946,0
2116,0
1585,0
3112,1
3835,0
1550,1
2576,1
1479,0
982,0
3002,0
2124,0
2035,1
2219,1
3859,0
1316,1
1052,0
3687,0
2493,1
3059,0
1993,0
3497,1
1598,0
2890,1
3312,0
3787,1
1812,1
2534,0
1330,1
2098,1
172,0
3240,1
1569,1
548,1
2560,0
3591,1
1576,0
2133,0
3674,0
3790,0
3614,0
2671,1
2047,0
1229,0
1524,0
1368,0
3507,1
3582,1
2837,0
377,0
2422,0
944,0
3560,0
2691,1
2165,0
355,0
2321,1
2122,1
517,0
3155,0
2898,0
504,1
2742,0
2526,1
1041,1
2036,1
625,1
2455,0
1442,1
1818,0
3552,1
2856,1
1247,1
1860,1
807,0
2711,0
3930,0
1053,1
3530,1
2543,0
500,1
812,0
1870,1
509,1
3509,1
646,1
404,1
3040,0
3072,1
2108,0
1119,0
3323,0
1297,1
2242,0
2096,1
2491,0
2329,0
1254,0
186,1
1266,1
2959,0
3373,0
508,1
2158,0
213,0
2531,1
3697,0
2256,0
2765,0
1441,0
53,1
539,1
1696,1
2581,0
1253,0
3630,0
1393,0
3472,0
1232,0
1278,1
2844,1
348,1
1834,0
468,0
420,1
3345,0
670,0
775,1
1219,1
3852,1
324,0
3568,0
307,0
1033,1
1236,1
3915,0
791,0
1097,0
3686,1
923,1
2248,0
482,0
3439,0
2106,0
438,0
559,1
398,0
1269,0
1708,1
2210,1
2308,0
2618,0
544,1
327,0
3914,0
3114,0
754,0
3084,1
1943,0
1938,0
121,1
2381,1
2454,1
3463,0
2272,0
282,0
2033,0
42,0
175,0
3201,0
875,0
2741,0
270,1
927,0
1379,0
3020,1
3316,0
798,1
3046,0
1839,0
1211,1
2583,0
1063,1
2724,1
475,0
1389,0
3726,0
1618,1
1149,1
3593,0
3060,1
2383,0
3011,1
2060,0
319,0
2287,0
3616,0
3019,1
2602,0
2833,0
3144,1
1712,0
3000,1
194,0
3399,0
3081,0
1974,1
3689,1
864,0
1490,0
1483,0
3369,1
2895,0
1553,1
2059,1
921,1
291,1
3132,1
3751,1
3278,0
1770,1
3951,0
2835,0
503,1
727,0
642,0
1930,0
3304,1
2468,1
1758,0
516,1
2548,0
1730,0
997,0
3171,0
23,0
872,1
966,1
633,1
3015,1
2110,0
3431,0
1207,0
3592,0
2218,0
3246,1
92,0
502,1
3669,1
1926,0
3180,1
1866,1
2010,0
2489,1
1720,0
100,0
1769,0
932,0
530,1
3856,0
386,0
1571,0
3330,0
2667,1
680,0
378,0
1349,1
2817,1
255,0
909,0
1124,0
3225,1
1155,0
3289,0
801,0
1986,0
940,1
1367,1
3651,0
2846,1
3493,0
439,0
1628,0
1621,0
494,0
336,1
2932,1
383,1
1034,0
3602,1
837,0
522,0
3307,1
1863,0
1470,0
491,1
2163,0
367,0
1153,0
1686,1
1971,1
3287,0
2473,1
3116,1
1884,0
1994,0
1150,1
961,0
2585,0
3599,1
2290,1
3690,0
3815,0
495,0
3198,1
40,0
1832,0
3214,0
1837,1
217,0
2157,0
315,0
3576,0
3543,0
2388,0
1291,1
2780,0
3461,0
1931,0
314,0
1183,1
3683,0
3625,0
1107,1
3257,1
593,0
337,1
2315,0
3993,1
2889,1
2373,0
1061,0
2942,1
1765,1
3265,1
737,0
2660,0
297,0
729,0
2432,0
2979,0
2685,1
3468,1
782,0
698,0
3806,0
1353,0
24,1
2872,1
3985,0
1192,1
2669,1
1528,0
3872,1
2688,1
2105,0
3030,1
898,1
3388,0
3762,1
152,1
1753,1
2462,1
2320,0
835,0
2064,1
1979,0
2362,0
1910,0
3303,0
2298,1
182,0
2860,0
3482,0
2414,0
2855,0
2773,1
3569,1
1399,1
1945,1
967,1
2037,0
2520,0
399,0
1166,1
2139,0
3484,0
176,0
1602,1
3358,1
3922,0
1043,1
1515,0
2619,1
1797,1
1875,1
203,1
1652,0
694,1
942,0
472,0
2130,0
2355,1
373,1
2077,0
2879,0
1486,1
1066,1
1176,1
320,0
2215,1
3711,1
1040,0
1548,0
1592,0
1474,1
46,0
3131,0
2348,0
375,1
2785,1
1375,0
3513,1
18,1
3420,1
2304,0
2271,0
2831,0
486,1
3451,1
1167,0
2421,1
705,0
3099,1
1110,0
3235,1
3884,1
3086,0
1921,0
1948,0
3471,0
3244,0
1896,1
2448,1
2180,0
3182,1
3668,0
1407,0
3613,1
2460,0
3584,0
3958,1
2582,0
1629,0
195,1
3121,0
1555,0
3571,0
910,0
3657,1
1017,0
3612,0
2621,0
1251,0
1038,1
1648,1
3477,0
1591,1
2516,1
995,0
1382,1
1519,0
134,0
3863,0
1533,0
2750,0
1042,0
678,0
1530,1
2609,1
2363,0
2416,1
1115,1
3380,0
2049,0
85,1
1713,1
2164,1
1225,0
125,1
2888,0
903,0
1900,1
83,1
3604,0
1370,1
3662,1
3580,0
930,0
2946,1
1102,1
1404,0
3262,0
1170,0
2337,1
2140,0
1432,1
288,1
2148,0
833,0
3786,1
298,1
2343,0
32,0
3462,0
487,0
1289,1
2197,0
3429,1
2226,0
334,1
2796,1
1410,1
3407,1
803,0
3037,0
1647,0
1158,0
2954,0
2425,0
2461,0
1825,0
68,0
1438,0
2024,1
2546,0
2925,1
3758,0
714,1
3137,1
3879,0
3895,1
597,0
1514,0
1352,1
3877,1
2798,0
2666,1
1465,1
3608,1
3441,1
1019,1
1830,1
628,0
627,0
2608,0
266,0
3227,0
2484,1
1885,0
2823,1
2094,0
3618,1
1557,1
2936,0
796,0
1031,0
1902,0
3138,1
2578,0
2011,1
767,0
1601,0
750,1
1665,0
3264,0
1244,0
3387,0
3173,0
2924,0
3189,1
1345,1
1941,0
77,0
3261,0
1263,1
3797,0
1243,0
3379,0
1184,0
447,0
3788,0
2786,0
1537,0
1828,0
445,0
2354,0
2805,1
770,1
3913,1
3048,0
1295,0
2584,1
2955,0
66,1
3976,0
2092,0
3671,0
3491,0
2990,0
1744,0
1694,0
757,1
1446,0
2082,0
1534,0
1164,0
1511,0
986,1
3014,1
1472,0
1957,0
3291,0
662,1
2976,1
1082,0
171,0
1268,1
3057,0
3822,0
2488,0
1580,0
87,0
1583,1
3044,0
2487,1
973,1
808,0
296,0
1508,1
1799,0
1513,0
2393,1
1504,0
3508,1
1589,1
3531,1
3712,1
2066,0
1678,0
1535,1
140,0
564,0
764,0
2016,0
1953,0
619,1
2524,0
2916,0
1564,1
159,0
1315,0
3031,0
819,1
1217,1
1171,1
3848,1
3666,0
261,0
3789,1
958,1
3151,1
3561,0
3938,1
1660,1
220,0
1983,0
1073,1
2958,1
609,1
360,1
2104,1
3949,0
3428,1
3206,0
1120,0
3333,0
1575,1
732,0
3586,0
992,0
1582,0
615,1
2289,0
484,0
618,0
3275,1
2137,0
427,1
3053,1
1340,0
3332,0
1190,1
3422,0
3473,0
758,0
2678,0
473,0
1200,0
3403,0
2641,0
3925,1
2342,0
278,0
3962,0
3329,0
3350,0
2758,0
3903,0
3897,0
183,1
2030,1
3500,1
1955,0
1130,0
797,1
341,1
1499,0
2654,1
12,1
424,0
2909,1
641,1
806,1
1294,0
1148,1
2379,0
635,1
402,1
2095,0
3876,0
2067,1
3512,0
2203,0
313,1
3766,0
3392,0
2760,1
3440,0
691,0
127,1
299,0
668,1
1028,0
2464,1
3166,1
1928,0
787,0
1901,0
1448,0
1475,1
2989,0
626,0
3365,0
1613,1
2132,1
3233,0
1049,1
1872,1
471,1
2103,1
2510,1
113,0
1494,0
2818,0
1491,1
1055,0
941,1
687,0
1610,0
2365,0
3308,1
3845,0
2264,1
600,0
1326,0
2445,1
3745,0
2485,1
976,0
901,0
3800,1
3623,1
652,1
2736,0
3258,0
3338,0
709,0
379,0
3761,1
707,0
855,0
3255,0
1878,1
97,0
2175,0
3419,0
485,0
1617,0
3805,0
1734,0
3916,1
1858,1
2708,0
2587,0
3385,1
2472,1
3089,0
3927,1
3649,0
3638,0
1496,1
1612,0
2659,0
1542,0
2713,0
158,0
515,0
2227,0
3622,0
1126,1
884,0
721,0
3009,0
1914,1
3170,0
3158,1
2826,0
2262,1
1517,0
2998,0
268,0
2503,0
575,1
3900,1
1222,1
304,1
532,0
409,0
2442,0
3955,0
1622,0
1729,1
185,1
3891,1
1796,0
2706,0
2034,0
136,1
929,0
1522,0
1543,0
882,0
423,0
72,0
177,1
2980,0
561,0
1324,1
1831,0
3438,1
444,0
2430,1
831,1
989,0
3187,1
3645,1
2181,0
3573,1
2199,1
1204,0
1447,1
3504,1
3752,1
739,1
428,0
780,0
2282,0
1462,1
821,0
3050,1
2748,0
733,0
3523,0
823,0
3321,1
2845,0
971,1
2604,0
3731,0
2431,1
1201,0
102,1
1675,0
3370,0
437,0
2496,0
1659,0
1014,1
1035,1
2508,1
1487,0
1853,0
2439,0
1390,0
3540,0
598,0
972,1
2292,0
3038,0
3850,0
569,0
1572,1
1428,0
1989,0
1083,0
640,1
3405,0
1549,0
2062,0
63,1
470,0
1503,0
3267,0
19,1
673,1
3559,1
421,0
2723,0
1820,0
571,0
1421,0
2795,1
1642,0
242,0
689,0
3954,1
3769,1
778,1
2003,0
2707,0
385,1
2245,0
1551,1
2610,0
3315,0
2839,0
2977,0
1958,1
94,0
3952,0
103,1
1972,1
3436,1
511,0
2288,0
1949,0
2635,0
3986,0
667,0
1388,1
3974,0
877,0
1527,1
2789,1
3729,1
361,0
2319,0
3095,0
2782,0
513,0
3178,0
2465,0
1168,0
991,1
3737,1
3272,0
912,0
731,0
1163,0
3858,0
2187,0
3827,0
2475,0
651,1
3518,0
2757,1
2599,0
906,0
2594,0
33,1
1817,0
1386,0
3435,0
3049,0
2638,1
3331,0
1531,1
1311,1
3355,0
2899,0
854,1
466,1
1624,1
533,1
1373,0
3381,0
3293,0
17,0
3409,1
1015,1
2816,1
3611,1
2776,1
1179,0
2400,1
2991,0
3149,0
301,0
830,0
2057,1
2234,0
1786,0
392,0
3154,1
922,0
1356,1
1768,0
3414,1
2123,1
1221,1
697,0
541,1
2285,0
3251,1
2182,0
3778,0
1655,0
139,0
3740,1
3117,1
1865,0
2569,0
2547,0
244,1
1288,0
1801,0
2985,0
1412,1
1369,1
2071,1
3475,0
235,1
469,0
3456,1
748,1
3928,0
135,0
2793,0
366,0
1563,0
3421,1
2361,0
3705,1
3564,0
2352,0
2733,0
702,0
3696,1
3757,1
133,0
3336,0
1752,0
2482,1
558,0
2697,1
3634,0
1541,0
1397,0
2557,1
1779,1
1927,1
1417,0
2995,0
2269,1
672,0
2051,0
2097,0
2694,0
2075,0
2677,0
3672,0
1415,0
1234,0
284,0
2767,0
1924,0
1084,1
1036,1
2270,0
89,0
1309,0
1118,1
2747,1
2128,0
1747,1
123,1
2171,1
1242,0
467,0
549,1
3968,0
3242,0
3276,0
3989,0
839,1
3041,0
3129,0
3199,0
979,0
1699,0
2596,0
2964,0
3917,0
2919,0
669,1
1800,1
3017,1
250,1
3937,0
3780,0
1845,0
1199,0
653,1
3997,0
2893,0
1898,0
3792,1
3655,0
1405,0
269,1
2702,1
3896,1
1970,1
507,0
1285,1
1897,0
1230,0
690,1
481,1
1756,1
476,0
93,0
826,0
913,0
3181,0
3305,0
1046,1
3709,1
3733,1
3476,0
1409,0
79,0
3459,0
1449,0
2683,0
22,1
3715,0
276,0
2914,0
1711,0
1220,0
3535,0
1264,1
2178,0
1154,0
1461,1
2705,0
3186,0
219,1
311,0
2628,0
860,1
3748,0
2965,1
1623,0
3391,0
1681,1
465,0
2539,0
774,1
3977,0
2790,1
3764,0
2153,0
2674,1
3520,0
3880,0
1904,0
200,0
3337,0
1372,1
2947,0
2500,1
164,1
1016,0
2149,1
3556,1
3588,1
1916,1
3039,1
1804,0
3175,0
1806,1
4,1
2511,0
1798,1
4000,0
3660,1
2427,1
2232,1
2794,1
2921,1
614,0
3965,0
3521,0
1437,1
2336,1
3122,0
2369,0
3534,0
3102,1
1172,0
3894,1
1435,0
1259,0
197,0
2663,0
2008,1
2177,0
3756,0
1685,0
1857,0
2109,1
3606,1
521,1
554,0
239,0
3641,1
3627,1
1760,0
82,0
630,1
3820,0
496,1
1440,0
2769,0
237,0
1141,0
3341,0
232,0
3344,0
3495,0
1128,1
1495,1
1305,0
3809,1
112,1
3349,1
321,1
3966,1
1314,1
684,0
3061,0
450,0
2686,0
1481,1
277,0
2670,0
2053,0
3577,1
1355,1
629,0
3750,1
1880,0
3433,1
3197,0
3448,0
356,0
3567,0
2622,0
205,0
228,0
2004,0
3948,1
3213,0
2184,1
654,1
3218,0
2459,0
252,1
2567,0
974,0
3277,1
1554,1
2398,0
1516,1
622,1
2699,0
8,0
2316,0
1775,1
828,0
3058,0
3522,0
2684,0
1216,0
905,0
16,1
2344,0
65,1
2185,0
2301,1
464,1
2859,1
529,1
1889,1
162,0
2257,1
2897,0
3107,0
2774,0
258,0
1509,1
2939,1
3659,0
3998,0
3991,0
453,0
891,0
9,0
3883,1
1749,0
2259,0
591,0
3754,1
2356,1
761,0
1919,0
2606,0
3211,0
2200,0
3367,1
3236,1
1321,0
3051,0
2208,0
3575,1
716,1
2862,0
312,0
1654,0
1067,0
44,1
664,1
222,1
39,1
573,0
1344,1
1286,1
71,1
1539,1
1096,0
3483,1
3838,1
2407,0
1249,0
3794,1
148,0
2463,0
1936,0
2078,1
1319,0
1182,1
3319,0
3973,0
715,1
1059,0
1250,0
850,1
2777,1
1186,0
1473,1
2505,0
2399,0
460,1
2196,1
3413,1
2632,1
1656,1
704,1
2981,0
1913,0
2444,0
3681,0
2434,1
1469,1
1333,0
1844,0
368,0
160,1
456,1
1426,0
980,0
2550,1
2100,1
3032,0
2419,0
2944,0
412,0
3452,0
2983,1
422,1
1669,0
1436,0
2658,1
1781,0
3306,0
634,0
2347,0
3296,0
1651,1
2126,0
3775,0
51,0
2861,1
1271,0
621,0
1363,1
2391,1
351,1
2512,1
3656,0
128,1
1018,0
1054,0
3283,0
1358,1
3538,1
1873,1
1963,1
950,1
1689,1
581,1
2032,0
683,0
328,0
2969,1
3994,0
1741,0
414,1
3467,1
880,0
2169,1
1004,0
1728,1
1978,0
1846,1
1502,1
3415,0
970,0
461,1
2452,1
1500,0
983,1
3833,0
3377,0
648,0
2617,0
3123,1
740,0
975,0
1348,1
2753,0
2249,1
2134,0
2173,0
2811,0
3759,1
1707,0
2118,1
962,0
1925,1
655,0
1299,0
3996,1
2334,1
825,0
1246,1
3910,0
2880,1
2076,0
2847,1
3363,0
388,0
2412,1
1680,0
2360,1
592,0
2474,1
572,1
2690,1
1181,1
2443,0
497,1
3873,0
1614,0
1147,1
1526,0
2402,0
2436,1
2261,1
3010,0
2788,0
3857,0
2945,0
836,0
3741,0
163,0
1813,0
1088,1
3294,0
2865,0
3870,1
2470,0
2558,1
3025,1
911,0
3224,1
3207,0
3963,0
2012,0
3708,1
3024,0
202,0
2099,0
459,0
3250,0
3887,0
2324,1
221,1
2244,0
3169,0
2406,1
2551,0
2340,1
2841,0
397,0
28,1
895,1
3849,0
1292,0
3823,1
2515,1
1030,0
362,0
3263,0
249,0
3565,1
2220,0
1187,0
1774,0
254,0
1632,1
2014,1
1136,1
1400,0
588,0
2600,1
2367,1
3911,1
430,1
3065,1
1766,1
418,1
1392,1
3156,0
2730,0
3934,0
1619,0
1985,1
2155,1
2233,0
154,1
3904,0
3142,0
3776,1
2273,1
3506,0
2657,1
1794,0
1277,1
209,1
1718,0
29,0
747,1
2056,1
2876,0
2950,1
890,0
3318,0
2156,0
3194,0
331,1
1347,1
759,1
1969,1
34,0
3685,0
1892,0
2167,0
1894,1
210,1
519,1
799,1
335,1
1835,0
1668,1
1573,1
1725,0
874,1
1849,0
36,0
3249,0
2603,0
3594,0
1692,0
1284,1
523,1
2912,0
3195,0
1605,0
20,1
458,1
2206,1
3212,0
1012,0
2160,1
2533,1
2195,0
3496,0
329,1
1338,0
1561,0
1477,1
3603,1
3487,0
1403,0
2522,1
746,1
2065,1
3248,1
696,0
2457,0
1302,0
745,1
1104,0
726,0
1960,0
310,1
2943,1
2384,1
3804,0
3096,0
109,1
842,0
3056,1
61,0
3688,1
809,0
3841,1
1196,0
1335,1
616,0
1272,1
3933,0
768,0
2664,1
540,1
2023,0
3469,1
352,0
2867,0
2595,1
1464,0
1215,1
2988,1
1476,1
2152,0
984,1
2537,0
1080,1
658,1
1991,1
2221,1
916,1
3426,0
3646,0
1609,0
3939,0
1419,0
2433,0
188,1
3548,1
3647,0
3008,1
1245,1
45,0
3282,1
3525,1
938,1
1384,0
3819,1
2117,1
2101,0
948,0
779,1
3868,0
1282,1
3119,1
685,0
2993,0
2258,0
3147,0
273,0
2286,0
204,0
3721,1
3442,0
1100,0
346,0
2328,0
3088,0
2719,1
2403,1
2680,0
3130,1
1427,1
59,1
407,0
765,1
3953,0
712,0
2735,1
1456,1
3626,1
1947,1
1847,0
1498,0
3995,0
2183,1
3901,0
2176,0
2722,0
323,1
2279,1
528,1
3359,1
3885,0
2874,0
3105,0
149,0
1731,1
1634,0
3783,0
3701,0
1762,0
743,1
3026,0
3532,0
3252,1
834,0
3519,0
2592,0
725,1
2327,0
38,0
2739,0
3710,0
3694,0
3691,1
1208,0
279,0
3563,0
3320,0
3446,0
1113,0
3763,0
1876,0
3153,1
2401,1
883,0
429,1
960,0
218,0
3383,0
2111,1
1521,1
3554,0
394,0
3839,0
347,0
3217,0
3310,0
1607,0
534,1
1274,1
2418,0
2812,1
735,1
3749,0
2435,1
3831,0
3455,0
3765,0
1480,0
1300,0
5,0
525,0
3960,0
338,1
1076,0
1193,0
3372,0
3982,0
2492,0
1701,1
1905,1
3609,0
3725,0
1095,1
3825,0
2662,0
3555,0
227,1
3111,0
1721,0
3999,0
382,0
1177,0
1261,0
3661,0
145,1
3587,0
1218,1
2848,1
2,0
2825,1
2518,1
478,0
57,0
1488,0
2827,0
2087,0
2188,1
1127,0
161,1
75,0
3324,1
2715,1
2252,0
2696,1
1455,0
978,1
3817,0
2090,1
562,1
3094,1
2892,0
2162,0
1908,1
3311,0
3920,1
3905,0
2727,0
3376,1
2382,1
1008,1
675,0
3247,0
858,0
560,1
1565,0
3228,1
2268,0
2441,1
2021,1
1506,1
3869,0
1252,1
2903,0
1006,0
1283,0
189,0
2721,1
2378,0
2083,1
2668,1
919,1
1366,1
1933,0
3018,1
3970,0
2031,1
2613,0
2375,1
3742,1
256,1
3663,0
936,1
2910,0
3290,1
2549,0
1430,0
3793,1
2637,0
2020,0
1075,1
96,0
2665,1
3695,0
1507,0
410,1
2938,0
2734,0
1879,0
1287,0
3145,0
1024,0
2884,1
1418,1
2209,1
3544,0
603,1
1815,0
3074,0
114,0
907,0
1805,1
3923,1
1599,0
